source	meta_id	user_id	screen_name	phi	phi_2	followers	voteview_id	nominate_dim1	nominate_dim2	party_code	party	chamber
pundits	meta_480	23865382	AnaKasparian	-0.7736274178056872	-0.8872365553896161	7844	NA	NA	NA	NA	Independent	NA
pundits	meta_481	110445334	megynkelly	0.7426531580725709	-1.219626400989152	42561	NA	NA	NA	NA	Independent	NA
pundits	meta_482	126722715	abbydphillip	-0.7811076514847954	-0.4316298230745277	13500	NA	NA	NA	NA	Independent	NA
pundits	meta_483	11640472	anamariecox	-0.7573948268055558	-0.4421813913854456	12164	NA	NA	NA	NA	Independent	NA
pundits	meta_484	520497278	xan_desanctis	1.247101102850409	-0.6275227987861681	1569	NA	NA	NA	NA	Independent	NA
pundits	meta_485	468646961	TomiLahren	1.4888760821769966	-1.6614980788036378	29973	NA	NA	NA	NA	Independent	NA
pundits	meta_486	71294756	wolfblitzer	-0.5138308146974009	-0.7288461540624455	21821	NA	NA	NA	NA	Independent	NA
pundits	meta_487	48797538	paulwaldman1	-0.7699284232668856	0.26443897670088473	1575	NA	NA	NA	NA	Independent	NA
pundits	meta_488	171632862	JaySekulow	1.7923075504497625	-1.3915264584928344	9108	NA	NA	NA	NA	Independent	NA
pundits	meta_489	577432615	Peter_Wehner	-0.4328158216695931	0.17258799138338482	2146	NA	NA	NA	NA	Independent	NA
pundits	meta_490	258885469	nickconfessore	-0.6163156641399473	0.017757579229905795	7340	NA	NA	NA	NA	Independent	NA
pundits	meta_491	305189255	RameshPonnuru	0.4887202961823454	-0.1712028193934127	2347	NA	NA	NA	NA	Independent	NA
pundits	meta_492	309282144	anniekarni	-0.626389744030769	0.16640402202966445	4522	NA	NA	NA	NA	Independent	NA
pundits	meta_493	818282957618216960	SamanthaJPower	-0.791922209110938	-0.1469199765077624	6762	NA	NA	NA	NA	Independent	NA
pundits	meta_494	17454769	glennbeck	1.2864007275410911	-1.3091511003024492	26790	NA	NA	NA	NA	Independent	NA
pundits	meta_495	43409523	jonallendc	-0.410375489051404	0.5395487242095117	2499	NA	NA	NA	NA	Independent	NA
pundits	meta_496	48459553	KatiePavlich	1.6267917208443106	-1.34460898715525	15918	NA	NA	NA	NA	Independent	NA
pundits	meta_497	50073507	amyewalter	-0.4898246927570947	0.02631579162197512	6377	NA	NA	NA	NA	Independent	NA
pundits	meta_498	78768913	profwolff	-0.8568416398605879	-0.5832960958866196	2330	NA	NA	NA	NA	Independent	NA
pundits	meta_499	19091173	scrowder	1.5850842965670835	-1.5029300816508442	17008	NA	NA	NA	NA	Independent	NA
pundits	meta_500	80617430	RyanLizza	-0.679502862849549	-0.18406454400415392	10462	NA	NA	NA	NA	Independent	NA
pundits	meta_501	58869089	margarettalev	-0.4845283919467809	0.463375343299059	1982	NA	NA	NA	NA	Independent	NA
pundits	meta_502	59331128	PhilipRucker	-0.6834712047129186	-0.2589394286213881	17120	NA	NA	NA	NA	Independent	NA
pundits	meta_503	21862217	krystalball	-0.6364483576455131	-0.5572366627369016	9804	NA	NA	NA	NA	Independent	NA
pundits	meta_504	18805188	daviddoel	-0.8905039796883888	-0.7566792061704438	917	NA	NA	NA	NA	Independent	NA
pundits	meta_505	17800215	jasoninthehouse	1.4657928301283982	-0.9857966821859254	9768	NA	NA	NA	NA	Independent	NA
pundits	meta_506	561516853	JaneMayerNYer	-0.8180767480677573	-0.2299258943947922	10344	NA	NA	NA	NA	Independent	NA
pundits	meta_507	46213956	JamilSmith	-0.8553520437043478	-0.310197867279578	12020	NA	NA	NA	NA	Independent	NA
pundits	meta_508	289548939	bariweiss	-0.16918935806745156	-0.7851342817450874	7026	NA	NA	NA	NA	Independent	NA
pundits	meta_509	212657985	michelleinbklyn	-0.8327844136274861	-0.13457075995542334	5057	NA	NA	NA	NA	Independent	NA
pundits	meta_510	52521572	MikeGrunwald	-0.6578715828895711	0.15700739001386638	2257	NA	NA	NA	NA	Independent	NA
pundits	meta_511	158426909	Lawrence	-0.7814265358681545	-0.6838531043605025	33109	NA	NA	NA	NA	Independent	NA
pundits	meta_512	16129920	maddow	-0.7834654370985428	-1.1249032601652749	112526	NA	NA	NA	NA	Independent	NA
pundits	meta_513	125453969	neeratanden	-0.8130038456698792	0.031317218621371115	9850	NA	NA	NA	NA	Independent	NA
pundits	meta_514	69773058	stephenfhayes	1.0819672256593826	-0.7041989973084073	8443	NA	NA	NA	NA	Independent	NA
pundits	meta_515	701750402786717696	joshscampbell	-0.7635462055175223	0.06583069773110922	5406	NA	NA	NA	NA	Independent	NA
pundits	meta_516	35218566	AriFleischer	0.9785911962493421	-0.8422556403979055	11581	NA	NA	NA	NA	Independent	NA
pundits	meta_517	7900962	lhfang	-0.6284755678118685	-0.3342989109919768	4823	NA	NA	NA	NA	Independent	NA
pundits	meta_518	2178681566	DavidJollyFL	-0.752259365027639	0.13394233648554665	5556	NA	NA	NA	NA	Independent	NA
pundits	meta_519	230450027	gdebenedetti	-0.5721142454039279	0.39481859049956286	2431	NA	NA	NA	NA	Independent	NA
pundits	meta_520	40116885	RichLowry	0.9310356365177659	-0.5035264997505526	5553	NA	NA	NA	NA	Independent	NA
pundits	meta_521	50317463	MichaelSteele	-0.5710705563343883	-0.15030514775727633	6252	NA	NA	NA	NA	Independent	NA
pundits	meta_522	338779219	cascamike	-0.7480786865315299	-0.04687063763026642	1257	NA	NA	NA	NA	Independent	NA
pundits	meta_523	27938182	ContraPoints	-0.883939209716656	-1.159874891122082	3384	NA	NA	NA	NA	Independent	NA
pundits	meta_524	20786801	murphymike	-0.3084358332704532	0.029336096032604328	4224	NA	NA	NA	NA	Independent	NA
pundits	meta_525	2974742145	MilesTaylorUSA	-0.7851940551066213	-0.3267423333890373	4553	NA	NA	NA	NA	Independent	NA
pundits	meta_526	42670638	mercedesschlapp	1.8067697475113138	-1.034648949293148	3580	NA	NA	NA	NA	Independent	NA
pundits	meta_527	878247600096509952	RealCandaceO	1.5686715831303866	-1.760172113137832	39149	NA	NA	NA	NA	Independent	NA
pundits	meta_528	18276341	kdrum	-0.719335958361205	0.00805092014987909	2902	NA	NA	NA	NA	Independent	NA
pundits	meta_529	23970102	BillOReilly	1.2717158800186448	-1.504411771090376	39652	NA	NA	NA	NA	Independent	NA
pundits	meta_530	15473574	SamSeder	-0.8267949112732698	-0.3858948527585603	4057	NA	NA	NA	NA	Independent	NA
pundits	meta_531	408806531	esaagar	0.5451288703982575	-0.8969537051586679	3557	NA	NA	NA	NA	Independent	NA
pundits	meta_532	14552725	shearm	-0.6039393969758222	0.20017202173722135	4215	NA	NA	NA	NA	Independent	NA
pundits	meta_533	189376144	NaomiAKlein	-0.8582645571823588	-0.6406929182880665	9759	NA	NA	NA	NA	Independent	NA
pundits	meta_534	42995067	brianefallon	-0.724803951147327	0.23501779084187607	6740	NA	NA	NA	NA	Independent	NA
pundits	meta_535	368448364	JAdomian	-0.8639409228037341	-0.9747119994337932	2716	NA	NA	NA	NA	Independent	NA
pundits	meta_536	41814169	FareedZakaria	-0.6540144201776511	-0.6408887603047015	15251	NA	NA	NA	NA	Independent	NA
pundits	meta_537	18646108	BretBaier	1.257191297387702	-1.256797567948916	26455	NA	NA	NA	NA	Independent	NA
pundits	meta_538	807357676300730368	stengel	-0.7983623344087936	0.3325040315343216	2197	NA	NA	NA	NA	Independent	NA
pundits	meta_539	107210947	andrewklavan	1.6241492268826252	-1.3668628361894615	3658	NA	NA	NA	NA	Independent	NA
pundits	meta_540	226344061	karpmj	-0.8423009554729104	-0.3618513498324392	1042	NA	NA	NA	NA	Independent	NA
pundits	meta_541	2725669979	GunnelsWarren	-0.8654173082563564	-0.27975789630275394	1515	NA	NA	NA	NA	Independent	NA
pundits	meta_542	21536398	GreggJarrett	1.8799859723566577	-1.6986125786809874	10599	NA	NA	NA	NA	Independent	NA
pundits	meta_543	15416505	GovMikeHuckabee	1.467939616956829	-1.3858256961768047	23186	NA	NA	NA	NA	Independent	NA
pundits	meta_544	18432426	shujaxhaider	-0.8769037542848267	-0.6918229808866697	1061	NA	NA	NA	NA	Independent	NA
pundits	meta_545	29458079	JudgeJeanine	1.5785231637998516	-1.690961438115041	29295	NA	NA	NA	NA	Independent	NA
pundits	meta_546	35474809	Peggynoonannyc	0.29800425127610514	-0.41447028384977047	7196	NA	NA	NA	NA	Independent	NA
pundits	meta_547	160010755	JohnWDean	-0.8005170815519654	0.0052465489863194464	8050	NA	NA	NA	NA	Independent	NA
pundits	meta_548	547007735	meaganmday	-0.8958034917339609	-0.5580812247832765	1944	NA	NA	NA	NA	Independent	NA
pundits	meta_549	21926927	liz_franczak	-0.8074788044443661	-0.9772788092937209	1267	NA	NA	NA	NA	Independent	NA
pundits	meta_550	43360950	ClareMalone	-0.7443236546803434	-0.4781448629620928	4406	NA	NA	NA	NA	Independent	NA
pundits	meta_551	20815668	perrybaconjr	-0.6824375021276318	0.010894822118064439	2031	NA	NA	NA	NA	Independent	NA
pundits	meta_552	40156330	ScottGottliebMD	-0.34736372638405827	-0.5889274263869072	11453	NA	NA	NA	NA	Independent	NA
pundits	meta_553	195826487	RichardHaass	-0.5784007453692169	0.02556264670677968	4481	NA	NA	NA	NA	Independent	NA
pundits	meta_554	318692762	SeanMcElwee	-0.837609668116365	-0.09780654768043327	3651	NA	NA	NA	NA	Independent	NA
pundits	meta_555	248884036	RonaldKlain	-0.8020324068611813	-0.11642755836979964	9378	NA	NA	NA	NA	Independent	NA
pundits	meta_556	833866550906068992	JabariBrisport	-0.9271885411755305	-0.4266070284447511	1063	NA	NA	NA	NA	Independent	NA
pundits	meta_557	435232010	danielsgoldman	-0.8281060172113487	0.042392054715610104	6084	NA	NA	NA	NA	Independent	NA
pundits	meta_558	1111940934	davidplouffe	-0.7667426146916055	-0.22131371217104617	9997	NA	NA	NA	NA	Independent	NA
pundits	meta_559	168290603	ToluseO	-0.585462135622834	0.26202345070984456	1442	NA	NA	NA	NA	Independent	NA
pundits	meta_560	757893380	elianayjohnson	-0.09344299970660593	0.23298854250465292	1971	NA	NA	NA	NA	Independent	NA
pundits	meta_561	27311044	DanaPerino	1.315116488629431	-1.293060141525702	29030	NA	NA	NA	NA	Independent	NA
pundits	meta_562	24258355	AbbyMartin	-0.5689691530477483	-0.7626651750076103	4200	NA	NA	NA	NA	Independent	NA
pundits	meta_563	611816381	JVLast	0.204824883028418	-0.031108989071212723	888	NA	NA	NA	NA	Independent	NA
pundits	meta_564	102251724	Elise_Jordan	-0.6809410335396124	0.12188227374670067	3160	NA	NA	NA	NA	Independent	NA
pundits	meta_565	7868832	fshakir	-0.8241343322628285	-0.3574739832940138	3301	NA	NA	NA	NA	Independent	NA
pundits	meta_566	16051471	donlemon	-0.7371878886672534	-0.8549312783225563	28021	NA	NA	NA	NA	Independent	NA
pundits	meta_567	28628850	greggutfeld	1.6060003747841354	-1.5929616980842458	27025	NA	NA	NA	NA	Independent	NA
pundits	meta_568	63004503	mlcalderone	-0.5343628607828429	0.005024263438940545	4115	NA	NA	NA	NA	Independent	NA
pundits	meta_569	18227519	morningmika	-0.6643783095088391	-0.6163340914725836	21766	NA	NA	NA	NA	Independent	NA
pundits	meta_570	573842268	RoseAnnDeMoro	-0.8144436457689368	-0.12006710942766965	1832	NA	NA	NA	NA	Independent	NA
pundits	meta_571	2438831503	ChanelRion	1.961485062120255	-1.672816118857734	7340	NA	NA	NA	NA	Independent	NA
pundits	meta_572	384910109	KimStrassel	1.7113733691691602	-1.3224395799596596	7807	NA	NA	NA	NA	Independent	NA
pundits	meta_573	20479813	MMFlint	-0.7896818516012898	-1.040790884626465	47579	NA	NA	NA	NA	Independent	NA
pundits	meta_574	319769408	jaboukie	-0.9332141560853557	-1.1762784471979704	12347	NA	NA	NA	NA	Independent	NA
pundits	meta_575	130945778	mollyesque	-0.5658850243568556	0.05283794046426643	6243	NA	NA	NA	NA	Independent	NA
pundits	meta_576	127398666	J_ManPrime21	-0.828691499270388	-0.8497565970891678	2237	NA	NA	NA	NA	Independent	NA
pundits	meta_577	17436250	nytmike	-0.6940071040599007	-0.06612260111566852	7472	NA	NA	NA	NA	Independent	NA
pundits	meta_578	46817943	brikeilarcnn	-0.6434279463444658	-0.1824479384184084	5995	NA	NA	NA	NA	Independent	NA
pundits	meta_579	19608273	Milbank	-0.6580624879463268	0.1370071024344123	4329	NA	NA	NA	NA	Independent	NA
pundits	meta_580	168295477	DLeonhardt	-0.640320316200484	-0.12422312975346854	5824	NA	NA	NA	NA	Independent	NA
pundits	meta_581	334079075	Isikoff	-0.6925063876613334	0.2947554105678299	3707	NA	NA	NA	NA	Independent	NA
pundits	meta_582	55080227	iPhilSomething	-0.8837469715591567	-0.36885459436353923	2111	NA	NA	NA	NA	Independent	NA
pundits	meta_583	55948054	matthewamiller	-0.8022868746478607	-0.050826411109542814	11151	NA	NA	NA	NA	Independent	NA
pundits	meta_584	167024520	rachaelmbade	-0.517942554045353	0.45022448750659966	3307	NA	NA	NA	NA	Independent	NA
pundits	meta_585	37590426	HallieJackson	-0.6841610986333309	-0.34742392160583957	14993	NA	NA	NA	NA	Independent	NA
pundits	meta_586	163598915	jwpetersNYT	-0.5324560688154623	0.15182600791790576	2754	NA	NA	NA	NA	Independent	NA
pundits	meta_587	56561449	JesseBWatters	1.7208998146582986	-1.7333334648144991	20937	NA	NA	NA	NA	Independent	NA
pundits	meta_588	820378690920058880	AmbassadorRice	-0.8092893228542287	-0.3166393723885366	14182	NA	NA	NA	NA	Independent	NA
pundits	meta_589	92079350	mmurraypolitics	-0.500319662060315	0.3181295513483576	4088	NA	NA	NA	NA	Independent	NA
pundits	meta_590	59031230	Eugene_Robinson	-0.7627529721629963	-0.2629658592937032	13369	NA	NA	NA	NA	Independent	NA
pundits	meta_591	633980404	nytdavidbrooks	-0.54187222679952185	-0.5667844396438122	8479	NA	NA	NA	NA	Independent	NA
pundits	meta_592	23839835	jeremyscahill	-0.7157548288902486	-0.5634703443745186	10317	NA	NA	NA	NA	Independent	NA
pundits	meta_593	1672053968	aidachavez	-0.7956221515939775	-0.27878446497050746	1694	NA	NA	NA	NA	Independent	NA
pundits	meta_594	59157393	tomfriedman	-0.6495318045499832	-0.6293170977013248	14702	NA	NA	NA	NA	Independent	NA
pundits	meta_595	137512415	micahcohen	-0.6859325249863178	-0.375243375055232	2820	NA	NA	NA	NA	Independent	NA
pundits	meta_596	5509762	SarahHuckabee	1.547974572518061	-1.3636843238988907	11334	NA	NA	NA	NA	Independent	NA
pundits	meta_597	237477771	juliehdavis	-0.6099472476038134	0.1244508374631962	4763	NA	NA	NA	NA	Independent	NA
pundits	meta_598	605556917	deep_beige	-0.7776660965383904	-0.7074006688497825	1320	NA	NA	NA	NA	Independent	NA
pundits	meta_599	759786534	ChrisLynnHedges	-0.7155625431973498	-0.544552418546398	2364	NA	NA	NA	NA	Independent	NA
pundits	meta_600	291762556	AdamFriedland	-0.8179915260062549	-1.2013546034900444	1387	NA	NA	NA	NA	Independent	NA
pundits	meta_601	25101996	kimguilfoyle	1.5674612361583542	-1.5426372816583138	24961	NA	NA	NA	NA	Independent	NA
pundits	meta_602	423631401	IgnatiusPost	-0.6197658188524572	0.09385151798376802	3459	NA	NA	NA	NA	Independent	NA
pundits	meta_603	243291022	David_Gergen	-0.5841962503747999	-0.21601422063028197	5229	NA	NA	NA	NA	Independent	NA
pundits	meta_604	36743910	CornelWest	-0.7919779192773962	-0.8864321396482794	26756	NA	NA	NA	NA	Independent	NA
pundits	meta_605	113064158	nedprice	-0.7550470066121069	0.5281627134436312	2733	NA	NA	NA	NA	Independent	NA
pundits	meta_606	200514238	rcbregman	-0.8667625864758564	-0.6336572199133577	5386	NA	NA	NA	NA	Independent	NA
pundits	meta_607	59145948	maureendowd	-0.6429971675196502	-0.5979748347588604	10465	NA	NA	NA	NA	Independent	NA
pundits	meta_608	286339472	jmeacham	-0.706720035424786	-0.2836761813131739	6694	NA	NA	NA	NA	Independent	NA
pundits	meta_609	139738464	mj_lee	-0.6043875237879449	0.2289804943727771	2743	NA	NA	NA	NA	Independent	NA
pundits	meta_610	19697415	billmaher	-0.7125541408864996	-1.2187499335856138	94250	NA	NA	NA	NA	Independent	NA
pundits	meta_611	297532865	kwelkernbc	-0.6681457022526548	-0.3252935624158405	10019	NA	NA	NA	NA	Independent	NA
pundits	meta_612	794962652556443648	alexandrasiera	NA	NA	0	NA	NA	NA	NA	Independent	NA
pundits	meta_613	2255182597	GeorgeWill	-0.18355918064765425	-0.27286025550118975	7198	NA	NA	NA	NA	Independent	NA
pundits	meta_614	22703645	TuckerCarlson	1.3975889275390474	-1.610179578533635	48122	NA	NA	NA	NA	Independent	NA
pundits	meta_615	4211625232	JamesCarville	-0.7092469638817468	-0.3704601594051205	5248	NA	NA	NA	NA	Independent	NA
pundits	meta_616	2657143946	CharlieCookDC	-0.3681594818859221	0.2600947129280739	1655	NA	NA	NA	NA	Independent	NA
pundits	meta_617	48802204	HardballChris	-0.6714585727390527	-0.5776922714691008	21068	NA	NA	NA	NA	Independent	NA
pundits	meta_618	17074440	GStephanopoulos	-0.47604295726773393	-0.7844569964020377	36169	NA	NA	NA	NA	Independent	NA
pundits	meta_619	84944278	profdavidharvey	-0.8678006305381888	-0.8221259724793658	1240	NA	NA	NA	NA	Independent	NA
pundits	meta_620	522282462	JeffreyToobin	-0.7110800119835771	-0.3380643190204459	9425	NA	NA	NA	NA	Independent	NA
pundits	meta_621	875029068223315968	SallyQYates	-0.8325698689242866	-0.5427100422397944	27373	NA	NA	NA	NA	Independent	NA
pundits	meta_622	15224867	andersoncooper	-0.6297454931402694	-1.2048442121475935	135456	NA	NA	NA	NA	Independent	NA
pundits	meta_623	532690100	jwgop	-0.689295523950193	-0.036343510081233106	6777	NA	NA	NA	NA	Independent	NA
pundits	meta_624	50325797	chucktodd	-0.5669440373442102	-0.6855794477594175	38592	NA	NA	NA	NA	Independent	NA
covid_elites	meta_625	1006419421244678144	Greta Thunberg	-0.8817827091609105	-1.078934981019871	43029	NA	NA	NA	NA	Independent	NA
covid_elites	meta_626	1009577803304656896	Jeff Tiedrich	-0.8874435864791584	-0.7246269436858105	12146	NA	NA	NA	NA	Independent	NA
covid_elites	meta_627	101005636	Travis Akers	-0.8409805887489923	0.1844008625592146	2876	NA	NA	NA	NA	Independent	NA
covid_elites	meta_628	1011741185839333376	Brett	-0.7792018874628592	-0.2918646121825347	80	NA	NA	NA	NA	Independent	NA
covid_elites	meta_629	1011970623470489600	Daniel Uhlfelder	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_630	1023196198537232384	One Voice	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_631	1043185714437992448	Catturd ™	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_632	1075121162743676928	Hamish Mitchell	-0.9001524528323145	0.12187942060630577	1668	NA	NA	NA	NA	Independent	NA
covid_elites	meta_633	1078457644736827392	Robert Cooper	-0.8988944135514854	0.31024792206517454	1017	NA	NA	NA	NA	Independent	NA
covid_elites	meta_634	1090715513586679808	Joshua Potash	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_635	1093774442264707072	Vincent Kennedy	2.0472484754982956	-1.8036027562224748	2138	NA	NA	NA	NA	Independent	NA
covid_elites	meta_636	1094713876132872192	Mystery Solvent	-0.8901962377153458	0.016199990513258822	2183	NA	NA	NA	NA	Independent	NA
covid_elites	meta_637	1113828112503115776	A Worried Citizen	-0.869749158001959	0.014980074939666913	2392	NA	NA	NA	NA	Independent	NA
covid_elites	meta_638	1114631166	DrConservaMom	2.067466640874475	-1.1278107606919083	1239	NA	NA	NA	NA	Independent	NA
covid_elites	meta_639	1127744603061276672	Mini AOC	1.8752261153960552	-1.55635576288801	3706	NA	NA	NA	NA	Independent	NA
covid_elites	meta_640	113724715	Matt Rogers	-0.8412599359215889	0.3911480714258465	1989	NA	NA	NA	NA	Independent	NA
covid_elites	meta_641	1141352946623492096	Julie.TrumpsGirl	NA	NA	0	NA	NA	NA	NA	Independent	NA
covid_elites	meta_642	11454572	Martin Geddes 6%	1.9646401906960262	-1.6664777890952613	2273	NA	NA	NA	NA	Independent	NA
covid_elites	meta_643	1152385955187298304	Shannon4OH	-0.8936256912528565	-0.07825088833502096	6118	NA	NA	NA	NA	Independent	NA
covid_elites	meta_644	1157388784301793280	Carlos Osweda	2.084238578499649	-1.5832444916350752	563	NA	NA	NA	NA	Independent	NA
covid_elites	meta_645	32671625	Derek Cressman	-0.8326402932267453	-0.003270282353072999	6312	NA	NA	NA	NA	Independent	NA
covid_elites	meta_646	328756439	Southern Sister Resister	-0.9026195386119511	0.180012672913875	1545	NA	NA	NA	NA	Independent	NA
covid_elites	meta_647	33235771	Mia Farrow	-0.7797237528028154	-0.558813521918658	8222	NA	NA	NA	NA	Independent	NA
covid_elites	meta_648	33276161	John Fugelsang	-0.8517148026161759	-0.48984565596012625	12953	NA	NA	NA	NA	Independent	NA
covid_elites	meta_649	33435693	Ian Sams	-0.7240722002640367	0.5089603576401334	2354	NA	NA	NA	NA	Independent	NA
covid_elites	meta_650	335060282	Elizabeth C. McLaughlin	-0.877943040434564	0.011539557654181505	3444	NA	NA	NA	NA	Independent	NA
covid_elites	meta_651	3353061012	JamieR Army Girl	2.035588622245407	-1.3159198608015197	2511	NA	NA	NA	NA	Independent	NA
covid_elites	meta_652	3375809956	Bad Fox Graphics	-0.7731913475568694	-0.4029432364692174	1313	NA	NA	NA	NA	Independent	NA
covid_elites	meta_653	338473859	Brandon Beckham, Esq.	1.9886980158751477	-1.2114084712301527	746	NA	NA	NA	NA	Independent	NA
covid_elites	meta_654	33913156	chris evans	-0.9175161373376524	-0.16823589995668614	1740	NA	NA	NA	NA	Independent	NA
covid_elites	meta_655	339351467	Stephanie Kennedy	-0.8741040726025342	0.3588588332325087	1599	NA	NA	NA	NA	Independent	NA
covid_elites	meta_656	3406938525	thebradfordfile TM	2.0072563965262105	-1.4115896377740356	3912	NA	NA	NA	NA	Independent	NA
covid_elites	meta_657	341190477	Ricky Davila	-0.8735961152508566	0.015494935905309419	5457	NA	NA	NA	NA	Independent	NA
covid_elites	meta_658	341194704	Steve Guest	1.7991847343314473	-0.7794195444180785	1686	NA	NA	NA	NA	Independent	NA
